;"X129.13.214.230";"X213.73.40.105";"X194.167.254.19";"X193.55.112.40";"X157.181.175.249";"X128.114.63.63";"X192.6.26.32";"X198.7.242.42";"X203.30.39.242";"X219.243.208.62";"X151.97.9.224";"X132.227.62.19";"X129.15.78.31";"X134.76.81.91";"X202.244.160.251";"X143.107.111.235";"X122.1.115.91";"X200.159.255.80";"X192.43.193.71";"X147.83.30.164";"X194.29.150.131";"X130.83.244.163";"X199.26.254.68";"X140.114.79.231";"X155.98.35.7";"X157.92.44.102";"X140.192.249.203";"X194.29.150.139";"X131.246.112.69";"X140.112.107.82";"X203.178.133.11";"X155.223.52.3";"X216.165.109.81";"X155.225.2.72";"X133.11.240.56";"X128.208.1.234";"X141.20.103.210";"X129.107.35.131";"X150.140.140.93";"X148.81.140.194";"X128.112.139.27";"X72.36.112.78";"X200.19.159.34";"X195.116.53.12";"X198.248.245.102";"X128.252.19.19";"X157.92.44.101";"X204.123.28.55";"X141.22.213.37";"X131.114.53.187";"X198.248.244.101";"X132.187.230.24";"X129.105.15.38";"X130.237.50.125";"X198.248.246.19";"X128.119.41.211";"X128.227.56.81";"X129.10.120.194";"X129.187.143.130";"X130.104.72.201";"X145.99.179.146";"X133.9.81.165";"X160.78.253.31";"X139.19.142.3";"X156.17.10.52";"X193.174.155.36";"X203.178.133.2";"X134.121.64.7";"X141.24.33.192";"X128.4.36.47";"X129.187.143.80";"X128.151.65.101";"X192.33.90.66";"X158.130.6.254";"X194.29.178.13";"X134.75.238.112";"X206.12.16.154";"X129.22.150.78";"X141.24.249.129";"X131.247.2.245";"X128.220.231.5";"X141.219.252.133";"X144.206.66.58";"X206.117.37.6";"X148.81.140.193";"X152.14.93.140";"X129.21.30.116";"X193.167.187.188";"X169.229.50.12";"X128.42.142.42";"X128.83.122.162";"X198.133.224.149";"X202.249.37.69";"X132.239.17.224";"X128.223.8.111";"X130.83.244.180";"X213.19.160.194";"X75.130.96.13";"X202.112.28.98";"X129.97.74.14";"X155.185.55.185";"X130.216.1.22";"X137.165.1.114"
"X151.97.9.224";0.0482973861694;0.0787542438507;0.0537215328217;0.0588110637665;0.0483728885651;0.221301784515;0.220498981476;0.15177947998;0.341084899902;0.242933568954;NA;0.0496963214874;0.178548107147;0.0593303489685;0.336351239163;0.29308549881;NA;0.289452629089;0.0410197639465;0.075473279953;0.0628943157196;0.0406242656708;0.14574385643;0.353033952713;0.192401456833;0.318321447372;1.05079786301;0.0628703594208;0.0509748649597;0.3705605793;0.352277889252;0;0.141998586655;0.158797492981;0.341774682999;0.209115715027;0.0614541435242;0.177771625519;0.0789284133911;0.0630789756775;0.143064899445;0.160238113403;0.289616727829;0.0742539024353;NA;0.218558702469;0.325067434311;0.199046792984;0.0623578453064;0.0254944324493;0.312898712158;0.0477040100098;0.164162397385;0.0693171691895;NA;NA;0.165397453308;0.144451389313;0.0536328792572;0.0623732852936;0.080802730892;0.309663877487;0.0268350197719;0.0534814794858;0.0638311386108;NA;0.32465795517;0.222180337906;0.0518272304535;0.143061714172;0.0536602401733;0.149444007874;0.0422963809967;0.151000289917;0.0634506130219;0.328042373657;0.204567623138;0.153199520111;0.0529739284515;0.186373672485;0.148649982784;0.163322076797;0.0989298629761;0.212652521133;0.0633296012878;NA;0.147888507843;0.0799926662445;0.223161153793;0.181520633698;0.187908248901;0.162176618576;0.324458770752;0.215107002258;0.248489894867;0.0409885311127;NA;0.150877628326;0.267062473297;0.163654870987;0.0268138547738;0.333935489655;NA
"X132.227.62.19";0.0250994205475;0.0448436069489;0.0301163101196;0.0210420894623;0.0382406139374;0.194271812439;0.193691492081;0.119953355789;0.339152288437;0.217751102448;0.0498767852783;NA;0.150305118561;0.0361937522888;0.319535589218;0.262823896408;NA;0.251635761261;0.0179508399963;0.0374956321716;0.0398483276367;0.0233796024323;0.115566682816;0.334502649307;0.169332408905;0.281570510864;0.872702350616;0.0398989009857;0.0281004524231;0.362850656509;0.321079473495;0;0.11006354332;0.135720090866;0.357095394135;0.214005775452;0.0382081413269;0.155069169998;0.0706660842896;0.0398567008972;0.111965932846;0.135979003906;0.25212729454;0.0513190174103;NA;0.182405881882;0.282528524399;0.163079242706;0.0390478992462;0.0295710468292;0.290039720535;0.02481757164;0.13609544754;0.0438595104218;NA;NA;0.159988231659;0.113458461761;0.0307137489319;0.0313425159454;0.0389349460602;0.278485536575;0.0262693119049;0.0308185021083;0.0407698440552;NA;0.315169057846;0.194979982376;0.0286453056335;0.112589874268;0.0307584095001;0.117166891098;0.0193892669678;0.110892086029;0.0407090187073;0.306600704193;0.185690965652;0.122055778901;0.030165014267;0.173594579697;0.119539575577;0.123889875412;0.0754947853088;0.187917957306;0.0400453472137;NA;0.116370029449;0.0540577888489;0.195769748688;0.157758398056;0.159378232956;0.13810675621;0.302059955597;0.188536748886;0.188034296036;0.0235713100433;NA;0.120148620605;0.246314344406;0.132533493042;0.0261958789825;0.313048868179;NA
"X129.15.78.31";0.137941102982;0.177965192795;0.151258888245;0.159450941086;0.150884122849;0.0553739643097;0.0547821617126;0.0489057922363;0.238140258789;0.268354787827;0.178109226227;0.150316581726;NA;0.149030838013;0.17822514534;0.196673002243;NA;0.171871967316;0.146117868423;0.180717363358;0.152546854019;0.135560398102;0.039734544754;0.199302415848;0.0391230781873;0.21433555603;0.0240797233582;0.152714290619;0.141202097847;0.197744207382;0.17466553688;0;0.0456259822845;0.0534786224365;0.167459201813;0.0517729473114;0.151180944443;0.0209004974365;0.185305557251;0.152696428299;0.0509612941742;0.0240608882904;0.190924329758;0.154748840332;NA;0.0846972179413;0.21281583786;0.0549883556366;0.151440868378;0.157910900116;0.155599908829;0.137383613586;0.0219500827789;0.149610490799;NA;NA;0.0459576225281;0.0430463790894;0.143370676041;0.141184444427;0.162583275845;0.189151439667;0.15432518959;0.192197475433;0.156551269912;NA;0.166368570328;0.0618899059296;0.141419963837;0.0486447811127;0.143364715576;0.0439396476746;0.147523612976;0.0486176490784;0.152732515335;0.182116336823;0.134703407288;0.0310511684418;0.142621498108;0.036176071167;0.0428931808472;0.0396033000946;0.18803396225;0.0469867706299;0.152343912125;NA;0.0439550590515;0.16124256134;0.0567612075806;0.0208735561371;0.0188529491425;0.0261846542358;0.166314611435;0.0496817302704;0.0572281380494;0.132980062411;NA;0.0479333019257;0.296419773102;0.0375165939331;0.154720945358;0.171225671768;NA
"X134.76.81.91";0.0188649845123;0.0652909564972;0.0375663852692;0.0453330802917;0.0319322013855;0.19208111763;0.191374759674;0.121752443314;0.319204921722;0.213668308258;0.0593186092377;0.0362776660919;0.149052381516;NA;0.30705080986;0.271744709015;NA;0.275758495331;0.0274876880646;0.061879234314;0.033536901474;0.022490568161;0.116417207718;0.328030643463;0.163218955994;0.309624414444;0.972297351453;0.0338162708282;0.0214015293121;0.327669687271;0.304679965973;0;0.112293968201;0.129558544159;0.283085384369;0.179466438293;0.0108694267273;0.148696603775;0.0668732357025;0.0338192462921;0.114689388275;0.130936136246;0.276246290207;0.0331094551086;NA;0.175679445267;0.310436382294;0.178991250992;0.00909992218018;0.0383494091034;0.283699350357;0.0183176040649;0.135206127167;0.0400371074677;NA;NA;0.136195268631;0.11521736145;0.0243942260742;0.0331338500977;0.0341907596588;0.280452566147;0.0358609694701;0.0242630767822;0.0344247055054;NA;0.295149383545;0.193265657425;0.0148630523682;0.113320398331;0.0243522262573;0.118566102982;0.0285328578949;0.112909631729;0.0342009353638;0.297510318756;0.206261062622;0.124119491577;0.0163707828522;0.1571667099;0.117816333771;0.140466403961;0.0691055107117;0.183414421082;0.0338223552704;NA;0.118263349533;0.0506830787659;0.193501281738;0.152443189621;0.159297924042;0.132921953201;0.293359618438;0.186390180588;0.219888277054;0.0226537513733;NA;0.121095611499;0.24228969574;0.134522161484;0.0357436275482;0.304689388275;NA
"X202.244.160.251";0.295740499496;0.330929660797;0.325279855728;0.329065799713;0.308744983673;0.138664445877;0.137520866394;0.214983034134;0.114540014267;0.118476057053;0.338762950897;0.33960272789;NA;0.307184343338;NA;0.335370330811;NA;0.362612724304;0.304429035187;0.345757772525;0.310653781891;0.285550296307;0.204638366699;0.0783413887024;0.15342628479;0.382727550424;0.298661346808;0.310711097717;0.301719999313;0.0794369888306;0.00825008392334;0;0.208130159378;0.217149877548;0.0175603675842;0.159528503418;0.314749822617;0.177054109573;0.343767738342;0.310577135086;0.207543563843;0.189337940216;0.362956199646;0.322570886612;NA;0.251402487357;0.369893453338;0.128496527672;0.311067123413;0.321236982346;0.320939617157;0.29536687851;0.186438083649;0.308336277008;NA;NA;0.19142209053;0.208387899399;0.301700944901;0.331172828674;0.360026712418;0.0156413078308;0.312782020569;0.335231666565;0.334156761169;NA;0.016936340332;0.165730514526;0.299373884201;0.207119979858;0.301829843521;0.203440465927;0.305677337646;0.207989683151;0.312339086533;0.31223441124;0.20892996788;0.193047513962;0.337669696808;0.18069893837;0.203423948288;0.183147983551;0.346363248825;0.244201583862;0.310643548965;NA;0.201489439011;0.390910930634;0.139815034866;0.166954164505;0.168095903397;0.191302976608;0.0165647411346;0.132379894257;0.154746685028;0.283103965578;NA;0.217115192413;0.146902256012;0.212600574493;0.312768716812;0.254324388504;NA
"X143.107.111.235";0.260515241623;0.277100124359;0.26589179039;0.271593942642;0.273457126617;0.255156116486;0.254503126144;0.181788377762;0.413610191345;0.433837528229;0.293112211227;0.262733459473;0.196664113998;0.271680755615;0.335345640182;NA;NA;0.0107288452295;0.261391128813;0.273478422165;0.275201873779;NA;0.192754058838;0.344361524582;0.207680997849;0.192580833435;0.602718744278;0.275321445465;0.26329996109;0.332685594559;0.331631650925;0;0.174235668182;NA;0.372666416168;0.260130710602;0.274023122787;0.187921514511;0.307134914398;0.275422592163;0.175067710876;0.187521934509;0.010981836319;0.25128692627;NA;0.224445590973;0.193001670837;0.18080450058;0.275671920776;0.272501344681;0.328123989105;0.25996348381;0.18579211235;0.275683727264;NA;NA;0.152567358017;0.176468009949;0.266007385254;0.274911231995;0.264076538086;0.331919374466;0.269560537338;0.266030797958;0.276170415878;NA;0.323626785278;0.2698487854;0.264120368958;0.174591970444;0.266038160324;0.180737133026;0.262077302933;0.174151344299;0.27585565567;0.356733131409;0.224278764725;0.193868370056;0.265490140915;0.144975680571;0.177109909058;0.171130304337;0.310655956268;0.24666185379;0.27556344986;NA;0.180250692368;0.336969537735;0.256748085022;0.198655338287;0.177532320023;0.189615535736;0.323275604248;0.249400119781;0.224258747101;0.229477570607;NA;0.182319078445;0.45101650238;0.163891382217;0.269503040314;0.353388395309;NA
"X122.1.115.91";0.28860909462;0.304257631302;0.298687076569;0.292068147659;0.320634355545;0.122025642395;0;0.196010417938;0.204021056493;0.336728010178;0.332477970123;0.283961725235;0.157651748657;0.316658830643;0.0199004364014;0.293690671921;NA;0.322589139938;0.299217510223;0.316670312881;0.298734788895;0.272840261459;0.187805299759;0.173238830566;0.143786687851;0.328444375992;0.273745336533;0.29354598999;0.299191360474;0.173236312866;0.0160746669769;0;0.222293148041;1.00296450615;0.00872314453125;0.109537315369;0.315911111832;0.176275854111;0.350886182785;NA;0.216497850418;0.186816244125;0.323035516739;0.309132318497;NA;0.1641659832;0.332140798569;0.140401649475;0.318011617661;0.293302183151;0.325060920715;0.307592773438;0.190106630325;0.310380659103;NA;NA;0.220182380676;0.205946731567;0.311263608932;0.28600528717;0.328916864395;0.0065488910675;0.306380596161;0.319081163406;0.306793479919;NA;0.0081568145752;0.141279211044;0.28128326416;0.196897576253;0.296819419861;0.184649457932;0.304090003967;0.190833826065;0.306219701767;0.374613733292;0.133192424774;0.20347278595;0.295849409103;0.191118345261;NA;0.186022663116;0.316583375136;0.120888047032;0.294394035339;NA;0.205206451416;0.347883996964;0.14126581192;0.165650081635;0.183137102127;0.193164205551;0.00816668510437;0.150820770264;0.1380189991;0.292083911896;NA;0.221550798416;0.362370347977;0.206769695282;0.283669624329;0.152166090012;NA
"X200.159.255.80";0.26460310936;0.251233682632;0.252689466476;0.26054069519;0.277466650009;0.259585082531;0.243901471297;0.163840913773;0.399794845581;0.444749441147;0.28938416481;0.25183385849;0.17184636116;0.275777321595;0.363009557724;0.0106163024902;NA;NA;0.25252538681;0.247706155777;0.279181318283;0.235974197388;0.172784452438;0.348623514175;0.239144477844;0.200136108398;0.279644908905;0.279352092743;0.267237472534;0.384407567978;0.359190702438;0;0.15483549118;0.170173063278;0.360534114838;0.277532597383;0.278308734894;0.189299430847;0.310015468597;0.279523019791;0.158433494568;0.171520900726;0.0183854103088;0.257323589325;NA;0.24728102684;0.200131635666;0.18964846611;NA;0.268985977173;0.32421795845;0.263993663788;0.173914756775;0.27355682373;NA;NA;0.177020101547;0.159888696671;0.270085039139;0.258621921539;0.259923527638;0.44511431694;0.265726194382;0.27295580864;0.280319671631;NA;0.350964374542;0.287279039621;0.268159036636;0.157969074249;0.270083713531;NA;0.253675584793;0.171637496948;0.279867248535;0.339760322571;0.217759227753;0.173006372452;0.269460802078;0.171059265137;0.159407711029;0.177132291794;0.314689121246;0.252823009491;0.279561138153;NA;0.160811023712;0.336640262604;0.261189579964;0.197019643784;0.176633758545;0.173649998812;0.350818023682;0.253848453363;0.233574151993;0.235953807831;NA;0.165640153885;0.481247119904;0.171328954697;0.265737438202;0.360573778152;NA
"X192.43.193.71";0.00833755493164;0.0469394111633;0.019323682785;0.0269476699829;0.0293220996857;0.189480924606;0.188837041855;0.119799852371;0.231046390533;0.210940322876;0.0410117053986;0.0180469417572;0.14611415863;0.0274724578857;0.305395774841;0.261314554214;NA;0.252550411224;NA;0.0435677814484;0.031107378006;0.0205503177643;0.113748025894;0.319951257706;0.16057059288;0.291241102219;1.12181519279;0.0312759113312;0.0190792560577;0.324196491241;0.300865812302;0;0.109842910767;0.126845216751;0.280175952911;0.17683426857;0.0295684528351;0.146128025055;0.0618512630463;0.0313064098358;0.111314992905;0.128316020966;0.252757768631;0.0430806159973;NA;0.167581138611;0.294072217941;0.163456888199;0.030316028595;0.0205595684052;0.281040058136;0.015901556015;0.13253911972;0.0375209236145;NA;NA;0.133515768051;0.112794504166;0.0218534660339;0.0304986953735;0.046078979969;0.277890005112;0.0175698280334;0.021478831768;0.0318721961975;NA;0.292569236755;0.190462656021;0.0199213123322;0.110990810394;0.0219163036346;0.11584859848;0.00333962440491;0.110973520279;0.0318661499023;0.29627825737;0.172448883057;0.121414194107;0.0219098949432;0.154679603577;0.115262756348;0.133434724808;0.0666516304016;0.180892972946;0.0313459300995;NA;0.115773601532;0.0477646827698;0.19080994606;0.149632911682;0.157054042816;0.130301380157;0.292567644119;0.183932638168;0.187504310608;0.0205190849304;NA;0.118725042343;0.234235658646;0.131824426651;0.0176904010773;0.303370313644;NA
"X147.83.30.164";0.0509004688263;0.00726272583008;0.0443430042267;0.0468179798126;0.0635663032532;0.223628931046;0.222992563248;0.156334886551;0.319872512817;0.245483522415;0.0754445838928;0.0376040935516;0.180778856277;0.0617990207672;0.341946163177;0.273636236191;NA;0.24787364006;0.0435369777679;NA;0.065723991394;0.0465842151642;0.14807975769;0.362165298462;0.194855680466;0.298321905136;0.950036296844;0.0655414485931;0.0533930110931;0.359581756592;0.335941181183;0;0.144379644394;0.161245174408;0.354348459244;0.2135546875;0.0642807388306;0.180287399292;0.0962678718567;0.0658745956421;0.145577545166;0.16259642601;0.248135347366;0.0813684654236;NA;0.228582048416;0.294069652557;0.201044301987;0.0646027946472;0.0559204483032;0.315437297821;0.0500739002228;0.164573812485;0.0718216609955;NA;NA;0.1677231884;0.147101860046;0.0561069011688;0.0650152397156;0.0746687867425;0.312142353058;0.0518280410767;0.0565930843353;0.0664342021942;NA;0.328887073845;0.224827032089;0.0541765213013;0.14518658638;0.0561178779602;0.151314315796;0.0447818565369;0.159618654251;0.0658983135223;0.329209499359;0.229870262146;0.155972070694;0.0560273456573;0.189204063416;0.150093326569;0.153181667328;0.100906190872;0.215419149399;0.0655505561829;NA;0.150114355087;0.0827816028614;0.231877393723;0.183998823166;0.187623815536;0.164653253555;0.326892910004;0.218023166656;0.224123878479;0.046732416153;NA;0.153809843063;0.278742637634;0.166081008911;0.0519536590576;0.336995973587;NA
"X194.29.150.131";0.0225016880035;0.0684658908844;0.0410122585297;0.0487878608704;0.0322177314758;0.197854537964;0.194859437943;0.126386241913;0.322628669739;0.21725110054;0.0627333641052;0.0398665523529;0.152610235214;0.0335940265656;0.310727424622;0.275156564713;NA;0.279332561493;0.0308919906616;0.0655275058746;NA;0.0198512649536;0.12002494812;0.331373929977;0.166653738022;0.306931858063;1.20217425117;0.00136956214905;0.0252481842041;0.329987449646;0.306832914352;0;0.115376873016;0.133077754974;0.286201314926;0.182956514359;0.0356648635864;0.152159233093;0.0670386505127;0.00188093185425;0.117393894196;0.134445896149;0.279723451688;0.00335940361023;NA;0.164097824097;0.309397068024;0.184622583389;0.0364907932281;0.043288269043;0.287146024704;0.0219927597046;0.138639450073;0.0323806476593;NA;NA;0.139574317932;0.118814592361;0.027954788208;0.0364980697632;0.0570646524429;0.284086914062;0.0394021511078;0.0287694358826;0.0125425243378;NA;0.298823633194;0.196729669571;0.0260380744934;0.116831035614;0.0279955005646;0.122252378464;0.0319232559204;0.116582536697;0.00195603370667;0.30461104393;0.190727300644;0.12740896225;0.0270254516602;0.160727987289;0.121878213882;0.14752081871;0.0727092838287;0.187012987137;0.00199612617493;NA;0.121905765533;0.0425835990906;0.196831407547;0.155615663528;0.15892124176;0.136447992325;0.298438598253;0.189650764832;0.208532209396;0.0198044300079;NA;0.12477148056;0.240311012268;0.13805565834;0.0393093681335;0.308001251221;NA
"X130.83.244.163";0.00453073501587;0.0509167671204;0.0251099872589;0.0326967144012;0.0254508686066;0.176163196564;0;0.104973872503;0.345218896866;0.379846601486;0.0405893135071;0.0233893585205;0.135589561462;0.0223890304565;0.285576572021;0.229553022385;NA;0.2360820961;0.0203969955444;0.0466842651367;0.0197222232819;NA;0.0919779396057;0.328825044632;0.174503908157;0.254585018158;1.13659998665;0.0198580265045;0.0350468921661;0.3076720047;0.285074285839;0;0.0995571994781;1.54080990791;0.266837408145;0.17277176857;0.018527507782;0.127070159912;0.0581048202515;0.0199350738525;0.0997365188599;0.120809345245;0.236345739365;0.0302761077881;NA;0.129739456177;0.254098005295;0.162243499756;0.0228778934479;0.0210446548462;0.264503650665;0.0279127120972;0.116855449677;0.038214006424;NA;NA;0.120370750427;0.121080980301;0.0378137397766;0.0184587192535;0.0349428367615;0.2697290802;0.0178042602539;0.037325592041;0.020543794632;NA;0.27673746109;0.182467060089;0.0291525936127;0.0985227012634;0.0378996372223;0.113423700333;0.0124602127075;0.101837244034;0.020534324646;0.543396272659;0.157303829193;0.101516551971;0.0316631889343;0.143180532455;0.0954998207092;0.128654575348;0.0427904987335;0.168553390503;0.0200584506989;NA;0.116983451843;0.0479008102417;0.175453701019;0.13617316246;0.135732307434;0.125722970963;0.266365442276;0.183222007751;0.182916593552;0.00113600730896;NA;0.0930918979645;0.412787532806;0.126188278198;0.0176089668274;0.288740034103;NA
"X199.26.254.68";0.105973491669;0.150702562332;0.115553770065;0.143586893082;0.118273258209;0.0842712879181;0.0857722568512;0.0304599761963;0.250372142792;0.264368143082;0.145827217102;0.11457865715;0.0397165966034;0.122135696411;0.20023891449;0.192313146591;NA;0.171454515457;0.113802900314;0.148081912994;0.122954502106;0.092071018219;NA;0.215283622742;0.0553877067566;0.194158315659;0.0337296104431;0.120118379593;0.110556344986;0.219715204239;0.196560716629;0;0.0173355484009;0.0256691646576;0.195388029478;0.0806149578094;0.120646524429;0.0445433712006;0.153187513351;0.122885770798;0.0161795341052;0.0299095916748;0.159240796016;0.113675374985;NA;0.0559981632233;0.206598873138;0.0770395183563;0.119334745407;0.125191659927;0.175769605637;0.104688854218;0.0267014789581;0.112793569565;NA;NA;0.0487350845337;0.0178824996948;0.12192399025;0.105400667191;0.122776145935;0.189387645721;0.125220565796;0.113346300125;0.12362780571;NA;0.188425064087;0.09009557724;0.113339338303;0.0162629032135;0.110648231506;0.0165894794464;0.122116794586;0.0389029121399;0.121184520721;0.194871883392;0.115139408112;0.0120282363892;0.110112524033;0.0476863956451;0.00875988960266;0.0515242290497;0.155412101746;0.0744107723236;0.120139722824;NA;0.0167276573181;0.123884449005;0.0896182632446;0.0460240936279;0.0456788825989;0.0269317245483;0.190228252411;0.0766122627258;0.0971011161804;0.0922106075287;NA;0.0242207431793;0.293278427124;0.0464320755005;0.126569042206;0.194170303345;NA
"X140.114.79.231";0.320937156677;NA;0.335962285995;0.342073985509;0.320289497375;0.16092040062;0.156565685272;0.235626754761;0.135542697906;0.139941062927;0.353361339569;0.33482588768;0.199293460846;0.327979421616;0.0781078910828;0.344333753586;NA;0.348634786606;0.31998128891;0.347647886276;0.33149102211;0.316290845474;0.214742937088;NA;0.164584522247;0.387454948425;0.606654291153;0.331563824699;0.325166749954;0.00679030418396;0.0745728874207;0;0.228440523148;3.54465913773;0.151344652176;0.17485285759;0.312884836197;0.19501832962;0.35893321991;0.339867315292;0.226921644211;0.21026049614;0.34905670166;0.328844447931;NA;0.208500022888;0.388021478653;0.134997739792;0.330712795258;0.331642522812;0.331976051331;0.316264134187;0.204818916321;0.31692035675;NA;NA;0.211754817963;0.229415016174;0.313866004944;0.330995998383;0.3130408059;0.14856007576;0.328470335007;0.347733850479;0.338120441437;NA;0.0663947296143;0.184915771484;0.320295629501;0.230479030609;0.316906147003;0.215804300308;NA;0.227107486725;0.332365341187;0.287177505493;0.200095806122;0.202523403168;0.321977300644;0.215298042297;0.224053010941;0.220090379715;0.364396362305;0.149005355835;0.317674760818;NA;0.222408847809;0.442914733887;0.158489084244;0.184475440979;0.186648625594;0.208649644852;0.0379822063446;0.149896507263;0.177437553406;0.323669562737;NA;0.234545955658;0.0994609642029;0.227460775375;0.3284441185;0.273155984879;NA
"X155.98.35.7";0.151977338791;0.19563574791;0.174673982289;0.178333883286;0.164998626709;0.035124578476;0.0350638329983;0.0651577281952;0.26424747467;0.243023176193;0.192584629059;0.170605564117;0.0390217006207;0.163278255463;0.153139219284;0.207611761093;NA;0.239211101532;0.160541353226;0.19655130023;0.166647377014;0.174484205246;0.0554110622406;0.165370197296;NA;0.238730392456;0.0407738399506;0.166887807846;0.154694452286;0.167968473434;0.149445648193;0;0.0625499248505;0.0728973960876;0.147397174835;0.0195982646942;0.165333108902;0.0377218151093;0.199861431122;0.166857757568;0.0683872795105;0.041058139801;0.239501028061;0.164972639084;NA;0.100793581009;0.235623464584;0.0639400577545;0.16612736702;0.172582368851;0.172788648605;0.151442298889;0.0393345165253;0.169028978348;NA;NA;0.0691175842285;0.0602267551422;0.157470026016;0.166295566559;0.165664396286;0.14013092041;0.168748540878;0.158446321487;0.167833395004;NA;0.14123749733;0.0294153308868;NA;NA;0.157416954041;0.0535643005371;0.161663482587;0.0674932003021;0.16721997261;0.137751865387;0.0448062705994;0.062409658432;0.157719449997;0.0715174102783;0.0761486721039;0.0696694564819;0.202119522095;0.0316433238983;0.166940469742;NA;0.0533533477783;0.19698641777;0.0366582298279;0.0434154033661;0.0457997608185;0.0433870315552;0.14142791748;0.0293025493622;0.0259469127655;0.176271839142;NA;0.0649057292938;0.271264133453;0.0687109279633;0.169026346207;0.151233787537;NA
"X157.92.44.102";0.28887711525;0.297815761566;0.283259429932;0.290739183426;0.307990589142;0.273408288956;0.251602201462;0.219825725555;0.436103982925;0.455478010178;0.318238201141;0.281622591019;0.214349737167;0.30961274147;0.382248842716;0.192731456757;NA;0.199753103256;0.291285905838;0.298504714966;0.306971225739;0.254653949738;0.191934967041;0.387693977356;0.238797512054;NA;0.398154773712;0.308188924789;0.294423656464;0.416544704437;0.365836060565;0;0.192708148956;0.209452943802;0.35897687912;0.288893564888;0.304949941635;0.226801338196;0.338244584891;0.306257514954;0.204147872925;0.211238698959;0.199715185165;0.286310892105;NA;0.224069490433;0.00249234199524;0.210135812759;0.320815086365;0.318836641312;0.37713766098;0.293548545837;0.212028274536;0.30881518364;NA;NA;0.237764196396;0.200981845856;0.29993932724;0.297067499161;0.345295061668;0.452066822052;NA;0.300790910721;0.308422231674;NA;0.370346643708;0.292632222176;0.295326681137;0.194151744843;0.297194375992;0.200830097198;0.293828773499;0.207928791046;0.308188400269;0.487276000977;0.258109712601;0.199600515366;0.299973964691;0.243726415634;0.208170528412;0.191383571625;0.332660131454;0.257510595322;0.303897151947;NA;0.199833707809;0.379574518204;0.269411153793;0.21865521431;0.221561870575;NA;0.355599555969;0.26544769605;0.270538272858;0.264709300995;NA;0.218676357269;0.483020553589;0.205433864594;0.29756319046;0.370982580185;NA
"X140.192.249.203";0.126699733734;2.3328381103;NA;0.179148740239;0.139268913269;0.0829718971252;1.78250444412;3.41398467737;0.237519130707;0.298966417313;0.165922403336;0.329899072647;0.0244197940826;0.152989530563;0.192012405396;0.244532003403;NA;0.182497587204;0.154576015472;0.265893878937;0.157315177917;0.226428308487;0.0308674240112;1.0850481987;0.0542963304018;0.254331674576;NA;0.298996992111;0.133517141342;0.223600463867;0.267903356552;1.01908153534;0.0562044620514;0.429547880007;0.346483821869;0.0653213882446;0.466224117279;0.0495188999176;0.224550790787;0.165039319992;0.461014137268;0.0526662414724;0.264005308151;0.235076541901;NA;0.103397087617;0.339746847153;0.0727959156036;1.64172545433;1.29664552212;0.222200698853;0.128215436935;0.0279146575928;0.145567493439;NA;NA;3.82200685002;0.0367461204529;0.148235177994;0.131540727615;0.146227855682;0.200837879181;0.160114991037;0.168615465164;0.15221780777;NA;0.223605594635;0.0759044837952;0.148644380569;0.0357318115234;0.288247318268;0.0218636989594;1.55636975288;0.0352975177765;0.239092215248;0.242666187286;0.232498044968;3.87249708176;0.13070649147;0.0434834766388;0.0313967895508;0.122013471343;0.183511371613;0.0851357936859;0.149177045822;NA;0.0560658168793;0.304094219208;0.0918674182892;0.0354905319214;0.409484558105;0.019056596756;0.209282913208;0.130291362604;0.117726364136;0.329676914215;NA;3.13796496391;0.34589214325;1.79330290357;0.167112445831;0.306423339844;NA
"X194.29.150.139";0.0227060222626;0.0687907218933;0.0409188461304;0.0490352249146;0.0322925949097;0.195684986115;0.195026461895;0.124424057007;0.321487808228;0.217308225632;0.0629053401947;0.0398782730103;0.152703533173;0.0337539386749;0.310764312744;0.27529592514;NA;0.279562749863;0.0311667060852;0.0654774188995;0.00137554168701;0.0198706846971;0.120076503754;0.331515722275;0.166780500412;0.30825419426;0.136178512573;NA;0.025232667923;0.333337660599;0.306887559891;0;0.115666875839;0.133042430878;0.286914777756;0.183149452209;0.0357272911072;0.152315778732;0.0670353126526;0.00207062721252;0.117596998215;0.134581451416;0.279773445129;0.00344864845276;NA;0.194160165787;0.308861484528;0.176555690765;0.0365443134308;0.0425451755524;0.28720500946;0.0222197818756;0.138895120621;0.032466917038;NA;NA;0.139748353958;0.118984861374;0.0280754375458;0.0368412685394;0.0409214309696;0.284258403778;0.0394755363464;0.0291096973419;0.0126972007751;NA;0.298679418564;0.196758155823;0.0262303447723;0.116910028458;0.028099937439;0.122350769043;0.0320806694031;0.116624965668;0.00214412689209;0.301087779999;0.183881368637;0.127408075333;0.0273233795166;0.160768699646;0.121371269226;0.151278438568;0.0727687644958;0.187182693481;0.00209923744202;NA;0.121865510941;0.043233089447;0.197090845108;0.155799322128;0.1590487957;0.136910949435;0.298833436966;0.189843397141;0.208604803085;0.0199421310425;NA;0.125122499466;0.245819540024;0.13810842514;0.0393733406067;0.308655471802;NA
