;"X194.29.178.13";"X130.104.72.201";"X130.83.244.175";"X213.19.160.194";"X170.140.119.69";"X141.219.252.133";"X137.165.1.114";"X131.246.112.36";"X195.116.53.12";"X194.167.254.18";"X198.248.245.102";"X147.83.30.167";"X194.29.150.131";"X141.20.103.210";"X129.13.214.100";"X128.208.1.161";"X193.196.39.10";"X132.227.62.20";"X132.187.230.24";"X133.11.240.56";"X193.55.112.40";"X128.223.8.113";"X169.226.40.2";"X141.22.213.37";"X198.248.246.146";"X192.43.193.71";"X155.223.52.1";"X129.93.229.139";"X206.117.37.6";"X134.76.81.91";"X202.249.37.67";"X198.248.244.101";"X128.112.139.18";"X157.181.175.249";"X131.114.53.187";"X200.19.159.34";"X130.149.49.136";"X128.220.231.5";"X149.169.227.131";"X193.167.187.186";"X129.15.78.31";"X198.133.224.149";"X149.43.80.20";"X138.238.250.155";"X128.83.122.162";"X165.230.49.115";"X203.30.39.242";"X132.239.17.225";"X141.20.103.211";"X129.242.19.196";"X193.167.187.187";"X204.123.28.55";"X202.112.28.100";"X143.225.229.238";"X132.227.62.19";"X128.208.4.198";"X129.10.120.193";"X192.33.90.66";"X133.9.81.165";"X147.83.30.164";"X155.98.35.8";"X193.206.22.134";"X140.192.249.203";"X129.22.150.78";"X202.244.160.251";"X134.121.64.7";"X206.12.16.155";"X203.159.255.1";"X142.104.21.241";"X143.107.111.234";"X193.174.155.36";"X148.81.140.193";"X192.138.213.236";"X203.178.133.2";"X169.229.50.3";"X140.112.107.82";"X130.83.244.179";"X128.208.1.221";"X128.151.65.101";"X129.97.74.14";"X129.187.143.40";"X129.82.12.187";"X129.13.214.230";"X160.78.253.32";"X157.92.44.101";"X145.99.179.147";"X192.42.83.250";"X143.215.131.198";"X192.26.179.69";"X88.255.65.220";"X140.114.79.231";"X194.29.150.139";"X129.107.35.131";"X155.225.2.72";"X200.159.255.80";"X129.187.143.140";"X72.36.112.78";"X122.1.115.91";"X143.89.49.74";"X132.187.230.26";"X155.223.52.3";"X130.83.244.176";"X128.114.63.63";"X134.121.64.4";"X128.42.142.42";"X169.235.24.133";"X198.248.241.102";"X210.123.39.102";"X164.73.47.244"
"X198.248.245.102";0.280880203247;0.279902868271;0.255350322723;0.283293533325;0.178589601517;0.166112737656;0.31458533287;0.268013296127;0.338606901169;0.284281167984;NA;0.309074316025;0.280548782349;0.28325920105;0.265669965744;0.182351856232;0.266610097885;0.28203335762;0.265029325485;0.350760545731;0.292007684708;0.188229379654;0.172615680695;0.279472198486;0.296873645782;0.274354906082;0;0.145623979568;0.183832740784;0.27688999176;0.302948093414;0.284054775238;0.18149980545;0.278731412888;0.285706586838;0.317811889648;0.278594589233;0.172901735306;0.199466524124;0.290074920654;0.148369760513;0.156829357147;0.190421705246;0.175745534897;0.165125341415;NA;0.37927031517;0.190045061111;0.278427047729;0.305090227127;0.387992925644;0.201186351776;0.432063379288;NA;0.283157110214;0.18269238472;0.173898544312;0.275430421829;0.324773855209;0.337073125839;0.165908498764;0.301992683411;NA;0.176076631546;0.320444231033;0.191760673523;0.199615888596;0.430137987137;0.209474782944;0.321740922928;NA;0.280447711945;0.178737716675;0.304735841751;NA;0.383807659149;0.257852325439;0.182318668365;0.166922006607;0.182050867081;0.271075143814;0.157013311386;0.265669746399;0.282448587418;0.371039085388;0.279659433365;NA;0.171195554733;0.280064707183;0.311411809921;0.325562896729;0.280439472198;0.151583461761;0.186770811081;0.317598161697;0.27104593277;0.154786577225;NA;0.353307552338;0.26514081955;0;0.257623615265;0.195941228867;0.191556224823;0.156833181381;0.192178421021;0.143079204559;0.346367483139;0.392890872955
"X147.83.30.167";0.0662238693237;0.0653752803802;0.0466827392578;0.0594048707382;0.171070594788;0.172478551865;0.244682540496;0.053099155426;0.0795091533661;0.0407872772217;NA;NA;0.0659052276611;0.0649610710144;0.0508183574677;0.21773276329;0.0519241046906;0.0366570281982;0.0504885864258;0.319765758514;0.0469222640991;0.222265472412;0.145161533356;0.0646628952026;0.329119558334;0.043791437149;0;0.174939937592;0.215459623337;0.0620080947876;0.327223567963;0.315601301193;0.145450201035;0.0639969062805;0.0560046863556;0.248427906036;0.0639028453827;0.151571464539;0.227378664017;0.0795738601685;0.181040725708;0.164872627258;0.163245983124;0.124272842407;0.187465715408;NA;0.321072092056;0.218268518448;0.0639550590515;0.0947181129456;0.0838182067871;0.201768884659;0.266695928574;NA;0.0380120372772;0.233798618317;0.147463378906;0.0449528026581;0.312227811813;0.00357773780823;0.194905986786;0.059767036438;NA;0.156361894608;0.340082492828;0.225788640976;0.207386045456;0.337958621979;0.209366455078;0.274127836227;NA;0.0654920768738;0.151191949844;0.333602705002;NA;0.358600931168;0.0462002563477;0.23686003685;0.151071529388;NA;0.0565033817291;0.190089645386;0.0509183311462;0.0517678833008;0.297745981216;0.0636867713928;NA;0.171809797287;0.056102104187;0.11812038007;0.360378522873;0.065684967041;0.181106996536;0.161543617249;0.248149137497;0.0563043498993;0.163101139069;NA;0;0.0504869747162;0;0.0463021659851;0.223850269318;0.225164384842;0.185224428177;0.220233802795;0.174548959732;0.385278291702;0
"X194.29.150.131";0.00208854675293;0.0366924953461;0.0199406433105;0.0277028481166;0.142628631592;0.147769565582;0.398139943679;0.0249276161194;0.00346423149109;0.0410092175007;NA;0.065567855835;NA;0.0357378292084;0.0226339244843;0.183141727448;0.0235831832886;0.0388111209869;0.0220981407166;0.297335729599;0.0492588424683;0.208463020325;0.110972518921;0.0363099861145;0.300055046082;0.0313013267517;0;0.146506500244;0.187132472992;0.0336535549164;0.298826336861;0.287279243469;0.11712594986;0.032363992471;0.0435340309143;0.279708909988;0.0352284049988;0.12152545929;0.199172277451;0.0400540733337;0.152741785049;0.13655175209;0.123185501099;0.115755195618;0.159139127731;NA;0.321580762863;0.189910011292;0.0355296230316;0.0551801204681;0.0432126808167;0.184081277847;0.23811999321;NA;0.0398944950104;0.183566999435;0.11898106575;0.0323033241125;0.284174852371;0.0660085201263;0.16672118187;0.0465439605713;NA;0.1274145108;0.310401639938;0.196679391861;0.178816928864;0.339573554993;0.180454530716;0.275769109726;NA;0.00204096794128;0.116738672256;0.300001525879;NA;0.398696737289;0.019959821701;0.183095598221;0.12216047287;0.137954864502;0.0280895328522;0.161612358093;0.0225862884521;0.0393538093567;0.309442253113;0.0598113861951;NA;0.143077602386;0.0275122356415;0.0663143893083;0.331507453918;0.00153750419617;0.152270555496;0.133159856796;0.279400596619;0.0281137275696;0.13450671196;NA;NA;0.0221977710724;0;0.0199399280548;0.195610675812;0.196613502502;0.155982675552;0.191939678192;0.146172590256;0.461994571686;0
"X141.20.103.210";0.0362894439697;0.034844417572;0.0185430240631;0.023542476737;0.140855178833;0.136371459961;0.495666284561;0.0231673049927;0.0344635677338;0.0394223690033;NA;0.0643354892731;0.0356386756897;NA;0.0209561061859;0.181893987656;0.0220014762878;0.0371042156219;0.0164838504791;0.300041341782;0.0470474052429;0.221392049789;0.11064866066;0.00960864067078;0.298414382935;0.0293924617767;0;0.147264003754;0.186065979004;0.0109440422058;0.297307024002;0.285498170853;0.124289703369;0.0336623859406;0.0407068645582;0.278091840744;0.00512998580933;0.121166210175;0.197641658783;0.0494627571106;0.151019802094;0.134868745804;0.114960193634;0.118454179764;0.166250619888;NA;0.318359775543;0.187935352325;0.00357035636902;0.0644692707062;0.0532685852051;0.174799356461;0.23659705162;NA;0.0382459354401;0.182100162506;0.117253446579;0.0304583644867;0.282207555771;0.0642616176605;0.164998559952;0.0427932838599;NA;0.125703687668;0.309739027023;0.194934329987;0.176969480515;0.338049755096;0.178659801483;0.274145689011;NA;0.0356048679352;0.102723121643;0.313673553467;NA;0.388861551285;0.0187127780914;0.181887960434;0.120513420105;0.136315612793;0.0262311840057;0.160673894882;0.0206686115265;0.0376761054993;0.306878604889;0.0374150848389;NA;0.141727647781;0.0156887054443;0.0728920635424;0.312331771851;0.0358006191254;0.150717973709;0.131427335739;0.277666959763;0.0261986732483;0.132799711227;NA;NA;0.0160891532898;0;0.0184753036499;0.193928451538;0.195155487061;0.154393796921;0.190225963593;0.144861974716;0.435351228714;0
"X129.13.214.100";0.0230745506287;0.0218844413757;0.00455238268926;0.0240381459395;0.114364547729;0.132923135757;0.168822104281;0.00387048721313;0.0323572731018;0.026095085144;NA;0.0508286380768;0.0225514411926;0.0207045650482;NA;0.168387613297;0.00199145317078;0.0238689613342;0.00716548919678;0.272035579681;0.03888463974;0.193603792191;0.109989948273;0.0466660785675;0.285316200256;0.0084872341156;0;0.131709442139;0.172341175079;0.0187122631073;0.283860378265;0.272473688126;0.102326412201;0.020778465271;0.0273917198181;0.265008440018;0.0206816005707;0.13132525444;0.184464225769;0.0364432907104;0.137957468033;0.12766746521;0.109888620377;0.108299970627;0.144408216476;NA;0.306448783875;0.174950914383;0.0206915950775;0.0516295719147;0.039634809494;0.163445539474;0.233789176941;NA;0.0249953842163;0.168546476364;0.104192008972;0.00697228431702;0.269372434616;0.0508302116394;0.152010545731;0.0322350978851;NA;0.112581319809;0.295909786224;0.181845560074;0.163999834061;0.324735069275;0.165695133209;0.261133852005;NA;0.0226321792603;0.102562398911;0.284060516357;NA;0.318328437805;0.00449977874756;0.16842086792;0.107192907333;0.123284816742;0.00823139190674;0.146480054855;0.00112835884094;0.0245995521545;0.292981910706;0.019547328949;NA;0.113925170898;0.0126107883453;0.046050992879;0.31229475975;0.0225604534149;0.13319065094;0.118348340988;0.264612350464;0.008236951828;0.119683742523;NA;0.330258455276;0.00716620445251;0;0.00453267097473;0.18089838028;0.181817617416;0.141193087284;0.177087669373;0.131448440552;0.380287475586;0
"X128.208.1.161";0.183659706116;0.237207813263;0.172779417038;0.167712843936;0.079009111111;0.0639645385742;0.148763189316;0.170705957413;0.197680587769;0.186669139862;NA;0.218215360641;0.183144283295;0.181352300644;0.168444349216;NA;0.169347009659;0.184164428711;0.167816238403;0.145610866547;0.194323606491;0.00911463737488;0.0781291866302;0.484640693665;0.202036800385;0.176931266785;0;0.0483379268646;0.0392878913879;0.17947886467;0.144607133865;0.189133043289;0.0842656707764;0.1813260746;0.189334144592;0.277758245468;0.180994510651;0.0753050327301;0.0416680049896;0.193096637726;0.0513898944855;0.0604989242554;0.100200109482;0.0850476360321;0.0702748203278;NA;NA;0.0321564292908;0.18135802269;0.207863006592;0.316982479095;0.0229174137115;0.274484968185;NA;0.18525932312;0.00252737045288;0.0765971183777;0.177911224365;0.143083658218;0.211782226563;0.0194456195831;0.219130277634;NA;0.0724063301086;0.156021680832;0.0122016716003;0.0281604576111;0.26142373085;0.0297639274597;0.260899467468;NA;0.183155527115;0.0958035087585;0.146766853333;NA;0.177443208694;0.1728195858;0.00214654922485;0.0696941280365;0.0636691188812;0.173787622452;0.047393913269;0.168362598419;0.18516749382;0.287452383041;0.180645570755;NA;0.0798701953888;0.173583431244;0.204079014914;0.17537197113;0.183103618622;0.0541854190826;0.0893948936462;0.277657461166;0.173796548843;0.0587409496307;NA;0.215847530365;0.1677983284;0;0.172799730301;0.0221054458618;0.0120899486542;0.0611433410645;0.0343648052216;0.0480119800568;0.340806331635;0
"X193.196.39.10";0.0242290306091;0.0227344322205;0.00552398681641;0.0182693004608;0.115765113831;0.129926614761;0.477293680112;0.00492130279541;0.0332886791229;0.0275533485413;NA;0.0516593551636;0.0235844993591;0.0216289424896;0.00237271308899;0.169378528595;NA;0.0250020599365;0.00805704116821;0.273274860382;0.0399474811554;0.209567317963;0.0967200469971;0.0223500156403;0.286306095123;0.00947930335999;0;0.132732610703;0.187268018723;0.0197801399231;0.284817333221;0.273350982666;0.103418426514;0.0218981647491;0.0284946250916;0.265895853043;0.0214185905457;0.107680206299;0.185545539856;0.0377192783356;0.139035043716;0.122080450058;0.109540958405;0.103424730301;0.145397539139;NA;0.306996002197;0.175937795639;0.0213547134399;0.0525237560272;0.0408790111542;0.163834152222;0.229994392395;NA;0.0262319660187;0.170090208054;0.105186347961;0.00811183929443;0.270484867096;0.0518528556824;0.153089838028;0.0312311840057;NA;0.113424682617;0.296648340225;0.182998495102;0.165010671616;0.325660114288;0.166823120117;0.261982402802;NA;0.0235271263123;0.0948813056946;0.28542552948;NA;0.316151819229;0.00554209709167;0.169611549377;0.108201389313;0.124168548584;0.00911420822144;0.147551326752;0.00237982749939;0.025657491684;0.293987789154;0.0216865444183;NA;0.114761896133;0.0141419410706;0.0486076772213;0.309593839645;0.0233689022064;0.134098968506;0.119358949661;0.265583600998;0.00908668518066;0.120758953094;NA;NA;0.00817157745361;0;0.00540061950684;0.181724452972;0.183004045486;0.142249422073;0.177983455658;0.132401866913;0.342659664154;0
"X132.227.62.20";0.0392892932892;0.0299679946899;0.0223602199554;0.0271546322366;0.128413267136;0.135700788498;0.174793416804;0.0263319969177;0.0352685165405;0.00909440994263;NA;0.0369207286835;0.0388334369659;0.0368618774414;0.0240732479095;0.184313697815;0.0250973320007;NA;0.0235758304596;0.303156967163;0.0167919921875;0.186867618561;0.11049785614;0.0375162601471;0.302608003219;0.0170447444916;0;0.148019628525;0.187829875946;0.0352777481079;0.300243682861;0.288642978668;0.110368881226;0.0375802135468;0.0282013034821;0.250802431107;0.0369284629822;0.117602787018;0.19652050972;0.0503500080109;0.149047651291;0.136874237061;0.107914934158;0.0990047836304;0.163886489868;NA;0.307908334732;0.18720252037;0.0371110343933;0.0654371929169;0.0541361427307;0.160541009903;0.237385082245;NA;0.00312717437744;0.184740514755;0.112274780273;0.0179056549072;0.277499284744;0.0596490478516;0.168382291794;0.0358118057251;NA;0.120823526382;0.313030633926;0.193757600784;0.172102870941;0.32588552475;0.173765478134;0.261801586151;NA;0.038874835968;0.0911449146271;0.305656032562;NA;0.351086854935;0.022435503006;0.184254307013;0.115405731201;0.131124362946;0.0295415115356;0.158599224091;0.0241165542603;0.0253341293335;0.283645372391;0.0486425627833;NA;0.12874792099;0.0293339633942;0.162884263992;0.332871618271;0.0385810852051;0.153748865128;0.134718227386;0.250716724396;0.029665594101;NA;NA;0;0.0235445594788;0;0.0223925018311;0.192949962616;0.193706216812;0.156152448654;0.189252605438;0.147560939789;0.343691339493;0
"X132.187.230.24";0.0226056575775;0.0213119506836;0.0279964160919;0.0206579021786;0.127272396088;0.129226551056;0.320083193157;0.0095103263855;0.0384066104889;0.0257469844818;NA;0.0502101039886;0.0220871448517;0.0160973739624;0.00718633651733;0.167851743698;0.00821736335754;0.0235952854156;NA;0.296476202011;0.0336499214172;0.202171621323;0.0969829750061;0.0209348106384;0.284831628799;0.0158445262909;0;0.131185722351;0.182136688232;0.0182906341553;0.283375387192;0.271939935684;0.101852960587;0.0203833389282;0.0282504463196;0.264441013336;0.0160143947601;0.106969079971;0.183778791428;0.035699672699;0.137399616241;0.121264724731;0.136401510239;0.11086684227;0.147037782669;NA;0.3105235672;0.17469836235;0.01602394104;0.0511228656769;0.0392867279053;0.163572769165;0.233258943558;NA;0.0246103858948;0.168149471283;0.103655986786;0.0167992019653;0.2688971138;0.0719187831879;0.151463842392;0.0288367271423;NA;0.112129993439;0.295182161331;0.181342573166;0.163499011993;0.324319496155;0.165226249695;0.260323543549;NA;0.0221356773376;0.0894778251648;0.283484449387;NA;0.32830529213;0.0280254840851;0.167775592804;0.106776943207;0.122610263824;0.0126706504822;0.146139326096;0.00719018936157;0.0241772842407;0.294136772156;0.0197305107117;NA;0.127852973938;0.012291727066;0.108679199219;0.316274967194;0.022020368576;0.136992387772;0.117765674591;0.264036426544;0.0126529979706;0.119145154953;NA;0.281758308411;0.00117890357971;0;0.0279503154755;0.180409822464;0.181273584366;0.14062376976;0.176592473984;0.130844612122;0.354405155182;0.361219644547
"X133.11.240.56";0.290264501572;0.315688018799;0.301166496277;0.373521914678;0.184629678726;0.181400375366;0.41636247862;0.279992008209;0.328992424011;0.315493898392;NA;0.356735181808;0.287497739792;0.313769540787;0.278725471497;0.170997028351;0.276939249039;0.284386062622;0.271106386185;NA;0.301732740402;0.140840396881;0.194716777802;NA;0.344979505539;0.292725868225;0;0.169176454544;0.246659641266;0.290921401978;0.00581537246704;0.310055093765;0.203976182938;0.285638456345;0.315921163559;0.352343730927;0.309066343307;0.196307983398;0.130944223404;0.302630643845;0.167838497162;0.181041326523;0.213018341064;0.191489105225;0.154607553482;NA;0.107811975479;0.123693523407;0.286045732498;0.313276166916;0.444669923782;0.133979139328;0.13764251709;NA;0.292784938812;0.157646560669;0.199104633331;0.282081356049;0.00451803207397;0.326246376038;0.145195608139;0.341046981812;NA;0.184903650284;0.0175713825226;0.155686283112;0.174221229553;0.136570892334;0.184606561661;0.328544921875;NA;0.293703279495;0.202190208435;0.0219132614136;NA;0.0384195423126;0.273120689392;0.176077508926;0.195996227264;0.192282218933;0.279922952652;0.149718885422;0.271863222122;0.300147209167;0.370936498642;0.302532289339;NA;0.187338056564;0.287859592438;0.439168821682;0.152369241714;0.287379493713;0.170058345795;0.230151309967;0.360504550934;0.282473154068;0.182999162674;NA;0;0.272406845093;0;0.281923843467;0.127491693497;0.15526930809;0.158631677628;0.123615961075;0.197782773972;0.0883747005463;0
"X193.55.112.40";0.0495582866669;0.0400330924988;0.0470258140564;0.0317841339111;0.13812994957;0.154942274094;0.388995656967;0.0363887214661;0.0461122989655;0.0191803359985;NA;0.050135307312;0.0488025569916;0.046909532547;0.0488433742523;0.19422326088;0.0456367683411;0.0166543960571;0.033566236496;0.31594326973;NA;0.196407032013;0.111371536255;0.0579482936859;0.311551399231;0.0285832881927;0;0.157883243561;0.203007297516;0.0564570808411;0.310033493042;0.298699369431;0.123637571335;0.0547323131561;0.0428904914856;0.260818805695;0.0468745613098;0.12673242569;0.21242559433;0.0602600955963;0.15868314743;0.146861829758;0.133201532364;0.106650838852;0.172981719971;NA;0.233538103104;NA;0.0468984794617;0.0876677703857;0.0690658760071;0.172352390289;0.260072593689;NA;0.0279088306427;0.194617061615;0.122227687836;0.0281336116791;0.287396383286;0.0580424690247;0.178713321686;0.0407696914673;NA;0.130785627365;0.321897506714;0.203617973328;0.182060976028;0.336293201447;0.18387503624;0.272092781067;NA;0.0626773452759;0.101609525681;0.313140134811;NA;0.350700464249;0.0327143859863;0.19422952652;0.125308513641;0.141356573105;0.039637298584;0.168433694839;0.0340444946289;0.0351739025116;0.291424017686;0.0407551765442;NA;0.138628845215;0.0459710788727;NA;0.363960294724;0.0488443756104;0.163688411713;0.150191516876;0.260519113541;0.0491144371033;0.14466422081;NA;0;0.0335381984711;0;0.0327418327332;0.202913551331;0.210500421524;0.166326971054;0.199232549667;0.157565078735;0.342269763947;0
"X128.223.8.113";0.208629169464;0.187746677399;0.183746929169;0.186526207697;0.0855142879486;0.0811015987396;0.463545427322;0.205038166046;0.200128650665;0.211844167709;NA;0.219332914352;0.20846493721;0.215794944763;0.193499851227;0.00904470443726;0.203644104004;0.1868501091;0.202182216644;0.140666675568;0.201009426117;NA;0.0867812347412;0.216449117661;0.208236532211;0.186434164047;0;0.0544240570068;0.0339790725708;0.213759088516;0.142421674728;0.195180931091;0.104175481796;0.206665840149;0.228748760223;0.234559497833;0.215514688492;0.100818548203;0.0446469402313;0.199120359421;0.0570687961578;0.0655884647369;0.108288116455;0.0990324783325;0.0722394275665;NA;0.250803670883;0.0302739429474;0.215691404343;0.213990402222;0.253023815155;0.0320116424561;0.266931808912;NA;0.187683124542;0.00939643859863;0.0827257061005;0.186635103226;0.138034210205;0.212766742706;0.0255177974701;0.237768239975;NA;0.104043813852;0.153885164261;0.018731470108;0.0343982315063;0.255157403946;0.0592781352997;0.225650434494;NA;0.208600168228;0.0917018413544;0.142294721603;NA;0.170217437744;0.183776473999;0.00926445960999;0.0795127391815;0.0908016777039;0.208038682938;0.0656719589233;0.193458662033;0.224542961121;0.26727897644;0.211206054688;NA;0.0799698352814;0.208273944855;0.221769571304;0.16691860199;0.20832449913;0.0694191914338;1.54422266006;0.234313640594;0.208237571716;0.0635124492645;NA;NA;0.20237033844;0;0.183978939056;0.0362317371368;0.0184798431396;0.061030921936;0.0324561023712;0.054020986557;0.210444126129;0
"X169.226.40.2";0.111288995743;0.102420463562;0.096773223877;0.0959027707577;0.0264246463776;0.0397283363342;0.358219434818;0.0999167823792;0.155433568954;0.119671211243;NA;0.145266685486;0.110872278214;0.110584917068;0.110017709732;0.0780570030212;0.0966879749298;0.110445423126;0.0969173622131;0.195104427338;0.111317253113;0.0868382644653;NA;0.111380825043;0.192332687378;0.131803483963;0;0.0371965312958;0.0813499832153;0.108815031052;0.195080661774;0.179510059357;0.00854362487793;0.115352401733;0.114496574402;0.158365707397;0.110215120316;0.016263885498;0.0910995292664;0.119854631424;0.0436556339264;0.0306943225861;0.0343824195862;0.0154048347473;0.0587814044952;NA;0.253313837051;0.0850569248199;0.109734697342;0.132602920532;0.120636615753;0.0786912059784;0.318175621033;NA;0.111594228745;0.0783255672455;0.0274495410919;0.132367553711;0.18414935112;0.172307281494;0.0575356388092;0.124805212021;NA;0.0189485549927;0.20539059639;0.0919709873199;0.0702899456024;0.309843330383;0.0720310974121;0.176122817993;NA;0.110733070374;0.00845199584961;0.193881435394;NA;0.215884647369;0.0967470645905;0.0780868434906;0.00741347312927;0.0232735443115;0.115501194;0.0565274810791;0.0975127983093;0.111193027496;0.199435377121;0.125269109553;NA;0.0269194698334;0.110025701523;0.141495870507;0.203967704773;0.110671034226;0.0442240810394;1.20426303148;0.157946224213;0.115525102615;0.0258915996552;NA;0.223648262024;0.096965637207;0;0.0942026996613;0.0875436782837;0.0918703365326;0.0574806308746;0.0838616752625;0.0383026027679;0.301787128448;0
"X141.22.213.37";0.0369701576233;6.4344033884;1.6259727478;0.0275855461756;0.141787405014;0.139063100815;0.490882530212;0.0239559936523;0.0330662250519;0.0399263191223;NA;0;0.0365305137634;0;0;2.52868633469;0.0224226760864;0.0379992389679;0.021250333786;0.900802717209;0.0479489135742;0.222417840958;0.111470479965;NA;0.299080839157;0.0301950836182;0;0.145744495392;0.186321172714;0.00894816398621;0.297980890274;0.286191362601;0.116151685715;0.0345094585419;0.0425846385956;0;0.00851755142212;0.121493988037;0.875003576279;0.0500823879242;0;0.135515480042;0.119114227295;0.120230131149;0;NA;0.888964475133;0.188950738907;0.00956774711609;0.0653929233551;0.837543845177;0.178618507385;0.237164840698;NA;0.038922996521;0.182504806519;0.11818862915;0.656109063522;0.283146295547;0.0794484895818;0.166033239365;0.0433349227905;NA;0.126716785431;0.309916534424;0.196027669907;0.177962312698;0.338494415283;0.179428100586;0.274784860611;NA;0.779149716551;0.172738830249;5.47699904442;NA;1.22667767525;0.0225971317291;0;0;0;0.0269195079803;0.160529546738;0.0216339015961;0.0383145427704;0.306775102615;0.0724010864894;NA;0.142348642349;0.0139256191254;0.0655401647091;0.324446973801;0;0.151340799332;0.132236318588;0.278388223648;0.0268876457214;0.133577661514;NA;0.322507076263;0.0209056377411;0;0.0226908493042;0.194835062027;0.195831871033;0.154959621429;0.191096515656;0.145084676743;0.414081249237;0
"X198.248.246.146";0.30122636795;0.299399728775;0.274827489853;0.304410070181;NA;0.185782670975;0.297460923592;0.287590103149;0.350686883926;0.30360168457;NA;0.332284479141;0.300053682327;0.298308048248;0.285291261673;0.201942119598;0.286262493134;0.301642189026;0.284690205867;0.326255130768;0.311587486267;0.20808965683;0.192229690552;0.299049024582;NA;0.293788785934;0;0.165365724564;0.205164928436;0.296366100311;0.321782388687;0.303659334183;0.20119433403;0.29836400032;0.305692243576;0.337470722198;0.298047657013;0.192849225998;0.219290342331;0.309706487656;0.168344554901;0.176406431198;0.211278324127;0.195591716766;0.17924197197;NA;0.398923950195;0.209781475067;0.298251428604;0.324802532196;0.438542165756;0.220972328186;0.446517829895;NA;0.304342403412;0.202473134995;0.193560247421;0.294928941727;0.344438877106;0.352814130783;0.185630931854;0.309309601784;NA;0.195772857666;0.33389257431;0.211568126678;0.219224777222;0.449831018448;0.228863296509;0.343652744293;NA;0.299991130829;0.198334722519;0.322248754501;NA;0.34341378212;0.277503299713;0.203191404343;0.186608638763;0.201890068054;0.290676860809;0.176464748383;0.285321016312;0.30220451355;0.39050245285;0.359647813051;NA;0.190964670181;0.294390640259;0.32176823616;0.344957838058;0.299991540909;0.171108064651;0.206223592758;0.337044095993;0.290712537766;0.174397220612;NA;0.373613109589;0.284837913513;0;0.277244091034;0.215560979843;0.211444454193;0.176762580872;0.211848640442;0.162604913712;0.575302753448;0
"X192.43.193.71";0.0317105102539;0.0307276535034;0.0206195163727;0.0209689438343;0.136395282745;0.13260933876;0.159155527751;0.0187080860138;0.043304643631;0.0191034698486;NA;0.0437880039215;0.0312920379639;0.0292544746399;0.00863747596741;0.177051029205;0.00938594818115;0.0170382404327;0.0159134197235;0.299952478409;0.0298614215851;0.186262817383;0.131602334976;0.0301519393921;0.293952150345;NA;0;0.140323581696;0.196750822067;0.0274549293518;0.292465925217;0.281029872894;0.110919122696;0.0294690799713;0.0208152580261;0.252754821777;0.0293195438385;0.115297117233;0.192968082428;0.0450707244873;0.146128473282;0.130332660675;0.113699007034;0.109889478683;0.156463985443;NA;0.230433568954;0.183712358475;0.0293091392517;0.0602455329895;0.0483797359467;0.172739849091;0.242186441422;NA;0.0179138851166;0.177247924805;0.112887792587;0.0036496925354;0.277983636856;0.0437031936646;0.160546684265;0.0314447085063;NA;0.121225652695;0.305763874054;0.190422477722;0.172597608566;0.325480957031;0.174237251282;0.261887130737;NA;0.0312102508545;0.124571075439;0.297410039902;NA;0.338784770966;0.0206999111176;0.176982011795;0.115800485611;0.131761474609;0.0218593597412;0.155111913681;0.00854802131653;0.0175688934326;0.29445810318;0.0443124978439;NA;NA;0.0214942550659;0.0709717490456;0.319540567398;0.0311742210388;0.146130714417;0.12688744545;0.252305841446;0.0218702220917;0.128284015656;NA;NA;0.015992975235;0;0.0206563289349;0.189470720291;0.190465145111;0.149883394241;0.185622291565;0.139981565475;0.357248191833;0
"X155.223.52.1";0.0777778530121;0.0802205753326;0.0715465927124;0.189435074727;0.185655422211;0.190506324768;0.326672534148;0.0680253696442;0.108550844193;0.0847990608215;NA;0.108950977325;0.0773613834381;0.078772354126;0.0658815193176;0.227705993652;0.0667740154266;0.0828254985809;0.06533175165;0.352663249969;0.0929620456696;0.272543954849;0.160140218735;NA;0.343270730972;0.0747665023804;NA;0.189566993713;0.2348807621;0.0869161224365;0.34203537941;0.330316410065;0.160267601013;0.0474140930176;0.0723017978668;0.32382941246;0.0784115505219;0.164440479279;0.242286107757;0.0943801307678;0.195666065216;0.179580307007;0.177237071991;0.169056634903;0.20621805191;NA;0.363355522156;0.232865858078;0.0786755466461;0.109484300613;0.0988100910187;0.232556772232;0.286539459229;NA;0.083582649231;0.226512870789;0.162094135284;0.0758094406128;0.32722360611;0.109322404861;0.209851875305;0.0813503551483;NA;0.170457706451;0.353733692169;0.239619073868;0.222010259628;0.383341646194;0.223524522781;0.318799552917;NA;0.077296962738;0.16769030571;0.342193717957;NA;0.399967374802;0.0715736484528;0.226375980377;0.165032644272;0.181110525131;0.071212720871;0.204884290695;0.0658404254913;0.0687604808807;0.367158737183;0.0769044113159;NA;0.186352939606;0.0710120487213;0.0317255687714;0.374589004517;0.0771801662445;0.195424880981;0.176398210526;0.323182096481;0.0711532402039;0.177606534958;NA;0.402592315674;0.0652720451355;0.00184922218323;0.0714968109131;0.238642215729;0.239665622711;0.19897356987;0.234969835281;0.189253339767;0.49175280571;0
