;"FromIP";"ToIP";"RTT";"Distance";"CountryFrom";"CountryFromNo";"CountryTo";"CountryToNo";"ConnectionNo"
"485";"198.248.246.19";"198.248.244.101";0.27816988945012;0;"UnitedStates";13;"UnitedStates";13;1313
"486";"198.248.246.19";"131.246.112.38";0.26185655593875;7633.2576;"UnitedStates";13;"Germany";6;1306
"487";"198.248.246.19";"192.138.213.238";0.172162027359;2063.555;"UnitedStates";13;"UnitedStates";13;1313
"488";"198.248.246.19";"129.107.35.131";0.14533142089832;722.5078;"UnitedStates";13;"UnitedStates";13;1313
"489";"198.248.246.19";"141.24.33.162";0.26295527458184;7733.0599;"UnitedStates";13;"Germany";6;1306
"490";"198.248.246.19";"128.112.139.18";0.17559760093692;1762.1057;"UnitedStates";13;"UnitedStates";13;1313
"491";"198.248.246.19";"203.178.133.10";0.3048732185364;10057.7664;"UnitedStates";13;"Japan";7;1307
"492";"198.248.246.19";"143.107.111.235";0.31522730827328;8607.1383;"UnitedStates";13;"Brazil";2;1302
"493";"198.248.246.19";"200.0.206.202";0.3523227500916;9154.6909;"UnitedStates";13;"Uruguay";14;1314
"494";"198.248.246.19";"198.133.224.149";0.1506851863862;662.1304;"UnitedStates";13;"UnitedStates";13;1313
"495";"198.248.246.19";"145.99.179.146";0.271249939997875;7276.0886;"UnitedStates";13;"Netherlands";9;1309
"496";"198.248.246.19";"192.43.193.71";0.26809878349304;7747.0589;"UnitedStates";13;"Switzerland";11;1311
"497";"198.248.246.19";"202.249.37.67";0.2958780574798;10057.7664;"UnitedStates";13;"Japan";7;1307
"498";"198.248.246.19";"206.117.37.6";0.182442625363625;2132.2512;"UnitedStates";13;"UnitedStates";13;1313
"499";"198.248.246.19";"202.244.160.251";0.308231601715;10415.9237;"UnitedStates";13;"Japan";7;1307
"500";"198.248.246.19";"130.49.221.41";0.16728637695316;1307.3914;"UnitedStates";13;"UnitedStates";13;1313
"501";"198.248.246.19";"132.239.17.224";0.18391827583324;2093.4711;"UnitedStates";13;"UnitedStates";13;1313
"502";"198.248.246.19";"206.12.16.155";0.19335698127744;2483.7828;"UnitedStates";13;"Canada";3;1303
"503";"198.248.246.19";"128.8.126.78";0.16452071189876;1582.4229;"UnitedStates";13;"UnitedStates";13;1313
"504";"198.248.246.19";"148.81.140.194";0.27431986808776;8155.395;"UnitedStates";13;"Poland";10;1310
"505";"198.248.246.19";"132.227.62.20";0.27572965621952;7342.9274;"UnitedStates";13;"France";5;1305
"506";"198.248.246.19";"122.1.115.91";0.285723991394;10057.7664;"UnitedStates";13;"Japan";7;1307
"507";"198.248.246.19";"129.187.143.120";0.26492217063904;7941.7969;"UnitedStates";13;"Germany";6;1306
"508";"198.248.246.19";"128.4.36.46";0.17543074607852;1687.04;"UnitedStates";13;"UnitedStates";13;1313
"509";"198.248.246.19";"130.104.72.201";0.273734052976042;7363.6993;"UnitedStates";13;"Belgium";1;1301
"510";"198.248.246.19";"72.36.112.79";0.14848530769344;611.8571;"UnitedStates";13;"UnitedStates";13;1313
"511";"198.248.246.19";"129.105.15.38";0.146908620993333;719.3625;"UnitedStates";13;"UnitedStates";13;1313
"512";"198.248.246.19";"128.208.1.234";0.1761200428009;2378.7596;"UnitedStates";13;"UnitedStates";13;1313
"513";"198.248.246.19";"208.117.131.116";0.15735740661616;1024.9373;"UnitedStates";13;"UnitedStates";13;1313
"514";"198.248.246.19";"129.187.143.60";0.26491353034976;7941.7969;"UnitedStates";13;"Germany";6;1306
"515";"198.248.246.19";"134.76.81.91";0.27069425582884;7622.3208;"UnitedStates";13;"Germany";6;1306
"516";"198.248.246.19";"129.97.74.14";0.17606743812564;1321.0925;"UnitedStates";13;"Canada";3;1303
"517";"198.248.244.101";"195.116.60.98";0.29610864639284;8155.395;"UnitedStates";13;"Poland";10;1310
"518";"198.248.244.101";"155.223.52.3";NA;10413.003;"UnitedStates";13;"Turkey";12;1312
"519";"198.248.244.101";"129.10.120.194";0.18072503089908;2061.6598;"UnitedStates";13;"UnitedStates";13;1313
"520";"198.248.244.101";"202.112.28.100";0.43889797210696;10677.23;"UnitedStates";13;"China";4;1304
"521";"198.248.244.101";"139.19.142.3";0.279105290122652;7604.7516;"UnitedStates";13;"Germany";6;1306
"522";"198.248.244.101";"128.223.8.111";0.19546319007872;2373.7175;"UnitedStates";13;"UnitedStates";13;1313
"523";"198.248.244.101";"130.83.244.179";0.264812555313;7658.4282;"UnitedStates";13;"Germany";6;1306
"524";"198.248.244.101";"134.75.238.112";0.32968133926396;10508.8022;"UnitedStates";13;"KoreaRepublicOf";8;1308
"525";"198.248.244.101";"193.55.112.41";0.2990252113342;7342.9274;"UnitedStates";13;"France";5;1305
"526";"198.248.244.101";"198.248.245.102";0.28404961586;0;"UnitedStates";13;"UnitedStates";13;1313
"527";"198.248.244.101";"194.29.150.131";0.28726074218756;8155.395;"UnitedStates";13;"Poland";10;1310
"528";"198.248.244.101";"198.248.246.19";0.2779375648498;0;"UnitedStates";13;"UnitedStates";13;1313
"529";"198.248.244.101";"131.246.112.38";0.27486568450924;7633.2576;"UnitedStates";13;"Germany";6;1306
"530";"198.248.244.101";"192.138.213.238";0.18519770622252;2063.555;"UnitedStates";13;"UnitedStates";13;1313
"531";"198.248.244.101";"129.107.35.131";0.15829278945932;722.5078;"UnitedStates";13;"UnitedStates";13;1313
"532";"198.248.244.101";"141.24.33.162";0.27597723960884;7733.0599;"UnitedStates";13;"Germany";6;1306
"533";"198.248.244.101";"128.112.139.18";0.1889117527008;1762.1057;"UnitedStates";13;"UnitedStates";13;1313
"534";"198.248.244.101";"203.178.133.10";0.31722860336304;10057.7664;"UnitedStates";13;"Japan";7;1307
"535";"198.248.244.101";"143.107.111.235";0.3282543182374;8607.1383;"UnitedStates";13;"Brazil";2;1302
"536";"198.248.244.101";"200.0.206.202";0.36541236877444;9154.6909;"UnitedStates";13;"Uruguay";14;1314
"537";"198.248.244.101";"198.133.224.149";0.163671321869;662.1304;"UnitedStates";13;"UnitedStates";13;1313
"538";"198.248.244.101";"145.99.179.146";0.28450750311225;7276.0886;"UnitedStates";13;"Netherlands";9;1309
"539";"198.248.244.101";"192.43.193.71";0.28102115631104;7747.0589;"UnitedStates";13;"Switzerland";11;1311
"540";"198.248.244.101";"202.249.37.67";0.30912627220152;10057.7664;"UnitedStates";13;"Japan";7;1307
"541";"198.248.244.101";"206.117.37.6";0.19078132629392;2132.2512;"UnitedStates";13;"UnitedStates";13;1313
"542";"198.248.244.101";"202.244.160.251";0.32102294921876;10415.9237;"UnitedStates";13;"Japan";7;1307
"543";"198.248.244.101";"130.49.221.41";0.18036470413212;1307.3914;"UnitedStates";13;"UnitedStates";13;1313
"544";"198.248.244.101";"132.239.17.224";0.19695052146908;2093.4711;"UnitedStates";13;"UnitedStates";13;1313
"545";"198.248.244.101";"206.12.16.155";0.2064227867126;2483.7828;"UnitedStates";13;"Canada";3;1303
"546";"198.248.244.101";"128.8.126.78";0.17756752967836;1582.4229;"UnitedStates";13;"UnitedStates";13;1313
"547";"198.248.244.101";"148.81.140.194";0.28733106613152;8155.395;"UnitedStates";13;"Poland";10;1310
"548";"198.248.244.101";"132.227.62.20";0.28889808654784;7342.9274;"UnitedStates";13;"France";5;1305
"549";"198.248.244.101";"122.1.115.91";0.32549336433412;10057.7664;"UnitedStates";13;"Japan";7;1307
"550";"198.248.244.101";"129.187.143.120";0.2779755210876;7941.7969;"UnitedStates";13;"Germany";6;1306
"551";"198.248.244.101";"128.4.36.46";0.18836409568788;1687.04;"UnitedStates";13;"UnitedStates";13;1313
"552";"198.248.244.101";"130.104.72.201";0.286818236112542;7363.6993;"UnitedStates";13;"Belgium";1;1301
"553";"198.248.244.101";"72.36.112.79";0.1615437698364;611.8571;"UnitedStates";13;"UnitedStates";13;1313
"554";"198.248.244.101";"129.105.15.38";0.1597776031494;719.3625;"UnitedStates";13;"UnitedStates";13;1313
"555";"198.248.244.101";"128.208.1.234";0.18916650772092;2378.7596;"UnitedStates";13;"UnitedStates";13;1313
"556";"198.248.244.101";"208.117.131.116";0.16413419723516;1024.9373;"UnitedStates";13;"UnitedStates";13;1313
"557";"198.248.244.101";"129.187.143.60";0.27796255111692;7941.7969;"UnitedStates";13;"Germany";6;1306
"558";"198.248.244.101";"134.76.81.91";0.28378639221188;7622.3208;"UnitedStates";13;"Germany";6;1306
"559";"198.248.244.101";"129.97.74.14";0.18906729698192;1321.0925;"UnitedStates";13;"Canada";3;1303
"560";"131.246.112.38";"195.116.60.98";0.040675363540636;980.3429;"Germany";6;"Poland";10;610
"561";"131.246.112.38";"155.223.52.3";0.05662284851074;2991.0229;"Germany";6;"Turkey";12;612
"562";"131.246.112.38";"129.10.120.194";0.1065124416352;5875.9075;"Germany";6;"UnitedStates";13;613
"563";"131.246.112.38";"202.112.28.100";0.23309561729428;7884.8076;"Germany";6;"China";4;604
"564";"131.246.112.38";"139.19.142.3";0.00586278239885958;194.1504;"Germany";6;"Germany";6;606
"565";"131.246.112.38";"128.223.8.111";0.19625311851504;8585.9309;"Germany";6;"UnitedStates";13;613
"566";"131.246.112.38";"130.83.244.179";0.034903688430784;79.9524;"Germany";6;"Germany";6;606
"567";"131.246.112.38";"134.75.238.112";0.28868266105652;8736.771;"Germany";6;"KoreaRepublicOf";8;608
"568";"131.246.112.38";"193.55.112.41";0.092503175735472;399.553;"Germany";6;"France";5;605
"569";"131.246.112.38";"198.248.245.102";0.26813057899476;7633.2576;"Germany";6;"UnitedStates";13;613
"570";"131.246.112.38";"194.29.150.131";0.025013713836672;980.3429;"Germany";6;"Poland";10;610
"571";"131.246.112.38";"198.248.246.19";0.26193444252;7633.2576;"Germany";6;"UnitedStates";13;613
"572";"131.246.112.38";"198.248.244.101";0.27483441352844;7633.2576;"Germany";6;"UnitedStates";13;613
"573";"131.246.112.38";"192.138.213.238";0.094556283950804;5873.4583;"Germany";6;"UnitedStates";13;613
"574";"131.246.112.38";"129.107.35.131";0.13989710807788;8278.7949;"Germany";6;"UnitedStates";13;613
"575";"131.246.112.38";"141.24.33.162";0.013516979217536;263.6172;"Germany";6;"Germany";6;606
"576";"131.246.112.38";"128.112.139.18";0.10523084640508;6245.8388;"Germany";6;"UnitedStates";13;613
"577";"131.246.112.38";"203.178.133.10";0.29456696510312;9336.3158;"Germany";6;"Japan";7;607
"578";"131.246.112.38";"143.107.111.235";0.26308678627012;9738.8882;"Germany";6;"Brazil";2;602
"579";"131.246.112.38";"200.0.206.202";0.30792365074152;11301.5103;"Germany";6;"Uruguay";14;614
"580";"131.246.112.38";"198.133.224.149";0.12409961700436;6971.7956;"Germany";6;"UnitedStates";13;613
"581";"131.246.112.38";"145.99.179.146";0.0213712155818917;382.3872;"Germany";6;"Netherlands";9;609
"582";"131.246.112.38";"192.43.193.71";0.018710660934448;209.9395;"Germany";6;"Switzerland";11;611
"583";"131.246.112.38";"202.249.37.67";0.28636502265932;9336.3158;"Germany";6;"Japan";7;607
"584";"131.246.112.38";"206.117.37.6";0.17598437309276;9326.38;"Germany";6;"UnitedStates";13;613
"585";"131.246.112.38";"202.244.160.251";0.29858737945556;9273.6484;"Germany";6;"Japan";7;607
"586";"131.246.112.38";"130.49.221.41";0.11077774047856;6590.2314;"Germany";6;"UnitedStates";13;613
"587";"131.246.112.38";"132.239.17.224";0.17737281799316;9383.2868;"Germany";6;"UnitedStates";13;613
"588";"131.246.112.38";"206.12.16.155";0.16640780448908;8089.6139;"Germany";6;"Canada";3;603
"589";"131.246.112.38";"128.8.126.78";0.10719234466548;6489.8254;"Germany";6;"UnitedStates";13;613
"590";"131.246.112.38";"148.81.140.194";0.025131425857544;980.3429;"Germany";6;"Poland";10;610
"591";"131.246.112.38";"132.227.62.20";0.026584491729744;399.553;"Germany";6;"France";5;605
"592";"131.246.112.38";"122.1.115.91";0.28170806884756;9336.3158;"Germany";6;"Japan";7;607
"593";"131.246.112.38";"129.187.143.120";0.0100856685638448;315.3193;"Germany";6;"Germany";6;606
"594";"131.246.112.38";"128.4.36.46";0.10468020439148;6364.9496;"Germany";6;"UnitedStates";13;613
"595";"131.246.112.38";"130.104.72.201";0.0243867337703667;269.6988;"Germany";6;"Belgium";1;601
"596";"131.246.112.38";"72.36.112.79";0.12205700874332;7127.9403;"Germany";6;"UnitedStates";13;613
"597";"131.246.112.38";"129.105.15.38";0.12319338798516;6946.3435;"Germany";6;"UnitedStates";13;613
"598";"131.246.112.38";"128.208.1.234";0.1976424121856;8209.9986;"Germany";6;"UnitedStates";13;613
"599";"131.246.112.38";"208.117.131.116";0.14369725227356;8411.1839;"Germany";6;"UnitedStates";13;613
"600";"131.246.112.38";"129.187.143.60";0.0100685501098736;315.3193;"Germany";6;"Germany";6;606
"601";"131.246.112.38";"134.76.81.91";0.021361989974972;278.7027;"Germany";6;"Germany";6;606
"602";"131.246.112.38";"129.97.74.14";0.125696329843381;6404.2462;"Germany";6;"Canada";3;603
"603";"192.138.213.238";"195.116.60.98";0.11629043579104;6557.5547;"UnitedStates";13;"Poland";10;1310
"604";"192.138.213.238";"155.223.52.3";NA;8816.1885;"UnitedStates";13;"Turkey";12;1312
"605";"192.138.213.238";"129.10.120.194";0.022402257919304;2.4584;"UnitedStates";13;"UnitedStates";13;1313
"606";"192.138.213.238";"202.112.28.100";0.3556002140046;10846.6624;"UnitedStates";13;"China";4;1304
"607";"192.138.213.238";"139.19.142.3";0.0956485867500292;5883.8117;"UnitedStates";13;"Germany";6;1306
"608";"192.138.213.238";"128.223.8.111";0.091739158630376;4152.2061;"UnitedStates";13;"UnitedStates";13;1313
"609";"192.138.213.238";"130.83.244.179";0.09751091003418;5912.9884;"UnitedStates";13;"Germany";6;1306
"610";"192.138.213.238";"134.75.238.112";0.45912849426252;11004.7538;"UnitedStates";13;"KoreaRepublicOf";8;1308
"611";"192.138.213.238";"193.55.112.41";0.10317996025088;5536.3603;"UnitedStates";13;"France";5;1305
"612";"192.138.213.238";"198.248.245.102";0.17864715576172;2063.555;"UnitedStates";13;"UnitedStates";13;1313
"613";"192.138.213.238";"194.29.150.131";0.1160822486878;6557.5547;"UnitedStates";13;"Poland";10;1310
"614";"192.138.213.238";"198.248.246.19";0.17220643043516;2063.555;"UnitedStates";13;"UnitedStates";13;1313
"615";"192.138.213.238";"198.248.244.101";0.18544415473932;2063.555;"UnitedStates";13;"UnitedStates";13;1313
"616";"192.138.213.238";"131.246.112.38";0.094998712539676;5873.4583;"UnitedStates";13;"Germany";6;1306
"617";"192.138.213.238";"129.107.35.131";0.049451541900624;2534.5936;"UnitedStates";13;"UnitedStates";13;1313
"618";"192.138.213.238";"141.24.33.162";0.17289520263664;6019.8731;"UnitedStates";13;"Germany";6;1306
"619";"192.138.213.238";"128.112.139.18";0.02504913330078;372.5312;"UnitedStates";13;"UnitedStates";13;1313
"620";"192.138.213.238";"203.178.133.10";0.199806410333261;10827.9064;"UnitedStates";13;"Japan";7;1307
"621";"192.138.213.238";"143.107.111.235";0.153247843617957;7753.5134;"UnitedStates";13;"Brazil";2;1302
"622";"192.138.213.238";"200.0.206.202";0.2124837303162;8728.4932;"UnitedStates";13;"Uruguay";14;1314
"623";"192.138.213.238";"198.133.224.149";0.032061996459972;1499.5394;"UnitedStates";13;"UnitedStates";13;1313
"624";"192.138.213.238";"145.99.179.146";0.0968894163767542;5551.2264;"UnitedStates";13;"Netherlands";9;1309
"625";"192.138.213.238";"192.43.193.71";0.12395587921144;5952.1017;"UnitedStates";13;"Switzerland";11;1311
"626";"192.138.213.238";"202.249.37.67";0.29437013626092;10827.9064;"UnitedStates";13;"Japan";7;1307
"627";"192.138.213.238";"206.117.37.6";0.086575031280516;4178.8173;"UnitedStates";13;"UnitedStates";13;1313
"628";"192.138.213.238";"202.244.160.251";0.205840220053917;11106.4781;"UnitedStates";13;"Japan";7;1307
"629";"192.138.213.238";"130.49.221.41";0.022982501983644;777.7481;"UnitedStates";13;"UnitedStates";13;1313
"630";"192.138.213.238";"132.239.17.224";0.091901836395264;4151.5711;"UnitedStates";13;"UnitedStates";13;1313
"631";"192.138.213.238";"206.12.16.155";0.090508317947396;4030.0778;"UnitedStates";13;"Canada";3;1303
"632";"192.138.213.238";"128.8.126.78";0.017143745422372;616.5474;"UnitedStates";13;"UnitedStates";13;1313
"633";"192.138.213.238";"148.81.140.194";0.11837140083312;6557.5547;"UnitedStates";13;"Poland";10;1310
"634";"192.138.213.238";"132.227.62.20";0.090532455444332;5536.3603;"UnitedStates";13;"France";5;1305
"635";"192.138.213.238";"122.1.115.91";0.20799037933356;10827.9064;"UnitedStates";13;"Japan";7;1307
"636";"192.138.213.238";"129.187.143.120";0.095196619033812;6188.7454;"UnitedStates";13;"Germany";6;1306
"637";"192.138.213.238";"128.4.36.46";0.01375218391418;491.5548;"UnitedStates";13;"UnitedStates";13;1313
"638";"192.138.213.238";"130.104.72.201";0.0928366084893542;5610.9157;"UnitedStates";13;"Belgium";1;1301
"639";"192.138.213.238";"72.36.112.79";0.029894971847532;1454.4971;"UnitedStates";13;"UnitedStates";13;1313
"640";"192.138.213.238";"129.105.15.38";0.02803575515746;1368.553;"UnitedStates";13;"UnitedStates";13;1313
"641";"192.138.213.238";"128.208.1.234";0.095840969085684;4001.6525;"UnitedStates";13;"UnitedStates";13;1313
"642";"192.138.213.238";"208.117.131.116";0.056267280578616;2583.198;"UnitedStates";13;"UnitedStates";13;1313
"643";"192.138.213.238";"129.187.143.60";0.097872476577748;6188.7454;"UnitedStates";13;"Germany";6;1306
"644";"192.138.213.238";"134.76.81.91";0.10888993263252;5918.8458;"UnitedStates";13;"Germany";6;1306
"645";"192.138.213.238";"129.97.74.14";0.024908428192144;781.2899;"UnitedStates";13;"Canada";3;1303
"646";"129.107.35.131";"195.116.60.98";0.16089297294616;8838.3885;"UnitedStates";13;"Poland";10;1310
"647";"129.107.35.131";"155.223.52.3";NA;11103.3042;"UnitedStates";13;"Turkey";12;1312
"648";"129.107.35.131";"129.10.120.194";0.04566724777222;2532.3747;"UnitedStates";13;"UnitedStates";13;1313
"649";"129.107.35.131";"202.112.28.100";0.29492155075068;11232.4384;"UnitedStates";13;"China";4;1304
"650";"129.107.35.131";"139.19.142.3";0.143459320068375;8260.3112;"UnitedStates";13;"Germany";6;1306
"651";"129.107.35.131";"128.223.8.111";0.068507509231564;2558.009;"UnitedStates";13;"UnitedStates";13;1313
"652";"129.107.35.131";"130.83.244.179";0.12701847076412;8307.9493;"UnitedStates";13;"Germany";6;1306
"653";"129.107.35.131";"134.75.238.112";0.19610870361332;10984.3063;"UnitedStates";13;"KoreaRepublicOf";8;1308
"654";"129.107.35.131";"193.55.112.41";0.17383047103884;7973.4246;"UnitedStates";13;"France";5;1305
"655";"129.107.35.131";"198.248.245.102";0.151346244812;722.5078;"UnitedStates";13;"UnitedStates";13;1313
"656";"129.107.35.131";"194.29.150.131";0.15219592094416;8838.3885;"UnitedStates";13;"Poland";10;1310
"657";"129.107.35.131";"198.248.246.19";0.14529265403752;722.5078;"UnitedStates";13;"UnitedStates";13;1313
"658";"129.107.35.131";"198.248.244.101";0.15823614120484;722.5078;"UnitedStates";13;"UnitedStates";13;1313
"659";"129.107.35.131";"131.246.112.38";0.13981509208676;8278.7949;"UnitedStates";13;"Germany";6;1306
"660";"129.107.35.131";"192.138.213.238";0.049329442977904;2534.5936;"UnitedStates";13;"UnitedStates";13;1313
"661";"129.107.35.131";"141.24.33.162";0.14110778808588;8391.0034;"UnitedStates";13;"Germany";6;1306
"662";"129.107.35.131";"128.112.139.18";0.053603763580328;2185.2232;"UnitedStates";13;"UnitedStates";13;1313
"663";"129.107.35.131";"203.178.133.10";0.17319302558904;10460.3125;"UnitedStates";13;"Japan";7;1307
"664";"129.107.35.131";"143.107.111.235";0.18809129714968;8259.0166;"UnitedStates";13;"Brazil";2;1302
"665";"129.107.35.131";"200.0.206.202";0.23008599281308;8666.6969;"UnitedStates";13;"Uruguay";14;1314
"666";"129.107.35.131";"198.133.224.149";0.028508920669552;1338.2364;"UnitedStates";13;"UnitedStates";13;1313
"667";"129.107.35.131";"145.99.179.146";0.149216324091042;7929.3473;"UnitedStates";13;"Netherlands";9;1309
"668";"129.107.35.131";"192.43.193.71";0.146132042010667;8382.7063;"UnitedStates";13;"Switzerland";11;1311
"669";"129.107.35.131";"202.249.37.67";0.1650935935974;10460.3125;"UnitedStates";13;"Japan";7;1307
"670";"129.107.35.131";"206.117.37.6";0.039183998107912;1953.8505;"UnitedStates";13;"UnitedStates";13;1313
"671";"129.107.35.131";"202.244.160.251";0.17676100730888;10836.5708;"UnitedStates";13;"Japan";7;1307
"672";"129.107.35.131";"130.49.221.41";0.04678608894348;1758.6407;"UnitedStates";13;"UnitedStates";13;1313
"673";"129.107.35.131";"132.239.17.224";0.042772426605224;1862.9278;"UnitedStates";13;"UnitedStates";13;1313
"674";"129.107.35.131";"206.12.16.155";0.074396829605104;2817.0203;"UnitedStates";13;"Canada";3;1303
"675";"129.107.35.131";"128.8.126.78";0.042506523132328;1961.8265;"UnitedStates";13;"UnitedStates";13;1313
"676";"129.107.35.131";"148.81.140.194";0.15232762336732;8838.3885;"UnitedStates";13;"Poland";10;1310
"677";"129.107.35.131";"132.227.62.20";0.15387110710148;7973.4246;"UnitedStates";13;"France";5;1305
"678";"129.107.35.131";"122.1.115.91";0.175726751486458;10460.3125;"UnitedStates";13;"Japan";7;1307
"679";"129.107.35.131";"129.187.143.120";0.14291381835932;8590.3356;"UnitedStates";13;"Germany";6;1306
"680";"129.107.35.131";"128.4.36.46";0.053386812210088;2084.5441;"UnitedStates";13;"UnitedStates";13;1313
"681";"129.107.35.131";"130.104.72.201";0.151947438716792;8010.0981;"UnitedStates";13;"Belgium";1;1301
"682";"129.107.35.131";"72.36.112.79";0.02638089179992;1151.3045;"UnitedStates";13;"UnitedStates";13;1313
"683";"129.107.35.131";"129.105.15.38";0.02477462768554;1336.1723;"UnitedStates";13;"UnitedStates";13;1313
"684";"129.107.35.131";"128.208.1.234";0.054094686508184;2675.7677;"UnitedStates";13;"UnitedStates";13;1313
"685";"129.107.35.131";"208.117.131.116";0.0093567180633552;371.6384;"UnitedStates";13;"UnitedStates";13;1313
"686";"129.107.35.131";"129.187.143.60";0.14289274215704;8590.3356;"UnitedStates";13;"Germany";6;1306
"687";"129.107.35.131";"134.76.81.91";0.14873087883;8282.1289;"UnitedStates";13;"Germany";6;1306
"688";"129.107.35.131";"129.97.74.14";0.044680910110484;1883.5611;"UnitedStates";13;"Canada";3;1303
"689";"141.24.33.162";"195.116.60.98";0.035078439712512;721.1483;"Germany";6;"Poland";10;610
"690";"141.24.33.162";"155.223.52.3";NA;2811.4704;"Germany";6;"Turkey";12;612
"691";"141.24.33.162";"129.10.120.194";0.10759105682368;6022.3291;"Germany";6;"UnitedStates";13;613
"692";"141.24.33.162";"202.112.28.100";0.23424333572388;7623.2589;"Germany";6;"China";4;604
"693";"141.24.33.162";"139.19.142.3";0.0168635940429708;138.1297;"Germany";6;"Germany";6;606
"694";"141.24.33.162";"128.223.8.111";0.1972198581694;8593.3773;"Germany";6;"UnitedStates";13;613
"695";"141.24.33.162";"130.83.244.179";0.029390611648556;183.8918;"Germany";6;"Germany";6;606
"696";"141.24.33.162";"134.75.238.112";0.28971483230588;8479.3349;"Germany";6;"KoreaRepublicOf";8;608
"697";"141.24.33.162";"193.55.112.41";0.0380286026001;647.7587;"Germany";6;"France";5;605
"698";"141.24.33.162";"198.248.245.102";0.26919580459604;7733.0599;"Germany";6;"UnitedStates";13;613
"699";"141.24.33.162";"194.29.150.131";0.026135778427124;721.1483;"Germany";6;"Poland";10;610
"700";"141.24.33.162";"198.248.246.19";0.2630273342132;7733.0599;"Germany";6;"UnitedStates";13;613
"701";"141.24.33.162";"198.248.244.101";0.27601641654956;7733.0599;"Germany";6;"UnitedStates";13;613
"702";"141.24.33.162";"131.246.112.38";0.013588151931752;263.6172;"Germany";6;"Germany";6;606
"703";"141.24.33.162";"192.138.213.238";0.096055011749268;6019.8731;"Germany";6;"UnitedStates";13;613
"704";"141.24.33.162";"129.107.35.131";0.14087392807012;8391.0034;"Germany";6;"UnitedStates";13;613
"705";"141.24.33.162";"128.112.139.18";0.10625270843508;6391.4809;"Germany";6;"UnitedStates";13;613
"706";"141.24.33.162";"203.178.133.10";0.29567432403572;9087.1719;"Germany";6;"Japan";7;607
"707";"141.24.33.162";"143.107.111.235";0.2641668319702;9999.131;"Germany";6;"Brazil";2;602
"708";"141.24.33.162";"200.0.206.202";0.30902196884152;11562.1106;"Germany";6;"Uruguay";14;614
"709";"141.24.33.162";"198.133.224.149";0.12529704093932;7073.4202;"Germany";6;"UnitedStates";13;613
"710";"141.24.33.162";"145.99.179.146";0.022770335276925;468.7023;"Germany";6;"Netherlands";9;609
"711";"141.24.33.162";"192.43.193.71";0.019731836318968;421.9932;"Germany";6;"Switzerland";11;611
"712";"141.24.33.162";"202.249.37.67";0.28730872154232;9087.1719;"Germany";6;"Japan";7;607
"713";"141.24.33.162";"206.117.37.6";0.17596856117252;9371.7638;"Germany";6;"UnitedStates";13;613
"714";"141.24.33.162";"202.244.160.251";0.29965877532952;9019.4398;"Germany";6;"Japan";7;607
"715";"141.24.33.162";"130.49.221.41";0.11177191734312;6723.3343;"Germany";6;"UnitedStates";13;613
"716";"141.24.33.162";"132.239.17.224";0.17829730987544;9434.8414;"Germany";6;"UnitedStates";13;613
"717";"141.24.33.162";"206.12.16.155";0.16746870040888;8084.6353;"Germany";6;"Canada";3;603
"718";"141.24.33.162";"128.8.126.78";0.108216123581;6635.0917;"Germany";6;"UnitedStates";13;613
"719";"141.24.33.162";"148.81.140.194";0.026160554885868;721.1483;"Germany";6;"Poland";10;610
"720";"141.24.33.162";"132.227.62.20";0.027682437896736;647.7587;"Germany";6;"France";5;605
"721";"141.24.33.162";"122.1.115.91";0.30018882751468;9087.1719;"Germany";6;"Japan";7;607
"722";"141.24.33.162";"129.187.143.120";0.0095476913452148;276.2505;"Germany";6;"Germany";6;606
"723";"141.24.33.162";"128.4.36.46";0.10579807281492;6511.2668;"Germany";6;"UnitedStates";13;613
"724";"141.24.33.162";"130.104.72.201";0.0254432062307958;436.8091;"Germany";6;"Belgium";1;601
"725";"141.24.33.162";"72.36.112.79";0.12298477172848;7242.3459;"Germany";6;"UnitedStates";13;613
"726";"141.24.33.162";"129.105.15.38";0.12443780899048;7055.6184;"Germany";6;"UnitedStates";13;613
"727";"141.24.33.162";"128.208.1.234";0.1717914772034;8211.0965;"Germany";6;"UnitedStates";13;613
"728";"141.24.33.162";"208.117.131.116";0.15206870079044;8536.5258;"Germany";6;"UnitedStates";13;613
"729";"141.24.33.162";"129.187.143.60";0.0095000648498548;276.2505;"Germany";6;"Germany";6;606
"730";"141.24.33.162";"134.76.81.91";0.014960107803352;116.2655;"Germany";6;"Germany";6;606
"731";"141.24.33.162";"129.97.74.14";0.12696489334108;6525.4814;"Germany";6;"Canada";3;603
"732";"128.112.139.18";"195.116.60.98";0.12538742065432;6925.351;"UnitedStates";13;"Poland";10;1310
"733";"128.112.139.18";"155.223.52.3";NA;9185.9653;"UnitedStates";13;"Turkey";12;1312
"734";"128.112.139.18";"129.10.120.194";0.010802602767952;370.0894;"UnitedStates";13;"UnitedStates";13;1313
"735";"128.112.139.18";"202.112.28.100";0.32509958267208;11028.061;"UnitedStates";13;"China";4;1304
"736";"128.112.139.18";"139.19.142.3";0.109507371982083;6255.5365;"UnitedStates";13;"Germany";6;1306
"737";"128.112.139.18";"128.223.8.111";0.09090722084046;3953.783;"UnitedStates";13;"UnitedStates";13;1313
"738";"128.112.139.18";"130.83.244.179";0.10103786468504;6285.1938;"UnitedStates";13;"Germany";6;1306
